5.629166662693023682e-01
6.670833379030227661e-01
7.145833373069763184e-01
7.664583384990691917e-01
7.947916746139526145e-01
8.166666626930236816e-01
8.235416650772094949e-01
8.318749964237213135e-01
8.408333301544189675e-01
8.468749940395354781e-01
8.531250059604644775e-01
8.581250071525573508e-01
8.627083420753478560e-01
8.685416638851165549e-01
8.704166710376739502e-01
8.754166781902312788e-01
8.770833432674407515e-01
8.806250154972076194e-01
8.829166710376739058e-01
8.847916662693023904e-01
8.852083384990692139e-01
8.883333325386046919e-01
8.862499952316283958e-01
8.904166579246520774e-01
8.889583349227905273e-01
8.918749928474426492e-01
8.920833289623260054e-01
8.918749988079071045e-01
8.941666603088378462e-01
8.937499940395354781e-01
8.943749904632568581e-01
8.931249916553497536e-01
8.935416698455810325e-01
8.918750107288360152e-01
8.949999988079071489e-01
8.966666638851166216e-01
8.945833325386047807e-01
8.964583337306976096e-01
8.968749940395355225e-01
8.927083313465118408e-01
8.962500035762787087e-01
8.972916662693023460e-01
8.970833301544189897e-01
8.985416650772094505e-01
8.979166686534881814e-01
8.968749940395355225e-01
8.987500011920929177e-01
9.002083361148833784e-01
9.010416626930236594e-01
8.995833396911621094e-01
9.022916674613952193e-01
9.018750011920928511e-01
8.993749976158141868e-01
9.025000035762786865e-01
9.043749988079070601e-01
9.043749928474426047e-01
9.033333301544189675e-01
9.043749988079070601e-01
9.049999952316284402e-01
9.058333337306976318e-01
9.068749964237212691e-01
9.089583337306976762e-01
9.087499976158142090e-01
9.102083325386047807e-01
9.083333313465118408e-01
9.122916579246520552e-01
9.120833337306976096e-01
9.127083241939544234e-01
9.135416626930237260e-01
9.162500023841857466e-01
9.168749988079071267e-01
9.166666626930236594e-01
9.166666626930236594e-01
9.181249976158142312e-01
9.206250011920928955e-01
9.191666662693023238e-01
9.227083265781402810e-01
9.218750000000000000e-01
9.231249988079071045e-01
9.237500011920929399e-01
9.268750011920928733e-01
9.281250059604644331e-01
9.281250059604644331e-01
9.295833468437194602e-01
9.324999988079071267e-01
9.337500035762786865e-01
9.345833301544189675e-01
9.347916662693023238e-01
9.343749999999999556e-01
9.358333230018616167e-01
9.379166603088379128e-01
9.377083301544189009e-01
9.368749976158141646e-01
9.385416626930236372e-01
9.404166698455810325e-01
9.412500023841857688e-01
9.429166734218596968e-01
9.435416638851166216e-01
9.447916686534881814e-01
9.431249976158142534e-01
